"seqnames","start","end","width","strand","category","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","SYMBOL"
"chr5",115461621,115462386,766,"*","Shared","Distal Intergenic",5,115364197,115415268,51072,2,"105379130","ENST00000691850.2",-46353,"LOC105379130"
"chr5",115571331,115571629,299,"*","Shared","Distal Intergenic",5,115520908,115544775,23868,2,"56929","ENST00000274457.5",-26556,"FEM1C"
"chr5",116454039,116454656,618,"*","Shared","Intron (ENST00000508424.5/101927233, intron 2 of 2)",5,116449730,116499154,49425,1,"101927233","ENST00000514214.1",4309,"SEMA6A-AS1"
"chr5",116645674,116646223,550,"*","Shared","Distal Intergenic",5,116575155,116591458,16304,1,"105379132","ENST00000660166.1",70519,"SEMA6A-AS2"
"chr5",117103587,117104066,480,"*","Shared","Distal Intergenic",5,117019548,117019679,132,2,"107986375","ENST00000504977.1",-83908,"LOC107986375"
"chr5",117110725,117111585,861,"*","Shared","Distal Intergenic",5,117019548,117019679,132,2,"107986375","ENST00000504977.1",-91046,"LOC107986375"
"chr5",118354679,118355215,537,"*","Shared","Intron (ENST00000660173.1/101927280, intron 5 of 6)",5,118282575,118284782,2208,1,"100505811","ENST00000503877.1",72104,"LINC02148"
"chr5",118882623,118883164,542,"*","Shared","Intron (ENST00000510708.6/285605, intron 4 of 5)",5,118974586,118974670,85,1,"100422885","ENST00000636449.1",-91422,"MIR1244-2"
"chr5",120388183,120388639,457,"*","Shared","Intron (ENST00000569928.1/ENST00000569928.1, intron 1 of 1)",5,120464300,120687314,223015,1,"51334","ENST00000407149.7",-75661,"PRR16"
"chr5",120604858,120605270,413,"*","Shared","Intron (ENST00000407149.7/51334, intron 1 of 1)",5,120617137,120686925,69789,1,"51334","ENST00000446965.2",-11867,"PRR16"
"chr5",120614397,120615035,639,"*","Shared","Intron (ENST00000407149.7/51334, intron 1 of 1)",5,120617137,120686925,69789,1,"51334","ENST00000446965.2",-2102,"PRR16"
"chr5",120615906,120616502,597,"*","Shared","Promoter (<=1kb)",5,120617137,120686925,69789,1,"51334","ENST00000446965.2",-635,"PRR16"
"chr5",121969121,121969534,414,"*","Shared","Intron (ENST00000339397.5/153443, intron 1 of 7)",5,121961975,122028633,66659,1,"153443","ENST00000339397.5",7146,"SRFBP1"
"chr5",122142520,122142937,418,"*","Shared","Intron (ENST00000296600.5/133923, intron 1 of 1)",5,122128762,122154856,26095,2,"107986445","ENST00000504829.1",11919,"ZNF474-AS1"
"chr5",123700651,123701237,587,"*","Shared","Distal Intergenic",5,123588425,123615017,26593,1,"1456","ENST00000515322.2",112226,"CSNK1G3"
"chr5",123807079,123807914,836,"*","Shared","Distal Intergenic",5,123588425,123615017,26593,1,"1456","ENST00000515322.2",218654,"CSNK1G3"
"chr5",123874587,123875387,801,"*","Shared","Distal Intergenic",5,123588425,123615017,26593,1,"1456","ENST00000515322.2",286162,"CSNK1G3"
"chr5",123951639,123952337,699,"*","Shared","Distal Intergenic",5,124131241,124314679,183439,2,"101927397","ENST00000662643.1",362342,"LOC101927397"
"chr5",123997555,123998369,815,"*","Shared","Distal Intergenic",5,124131241,124314679,183439,2,"101927397","ENST00000662643.1",316310,"LOC101927397"
"chr5",124103595,124104001,407,"*","Shared","Intron (ENST00000628324.2/103724389, intron 2 of 3)",5,124131241,124314679,183439,2,"101927397","ENST00000662643.1",210678,"LOC101927397"
"chr5",124180716,124181475,760,"*","Shared","Intron (ENST00000628324.2/103724389, intron 2 of 3)",5,124131241,124314679,183439,2,"101927397","ENST00000662643.1",133204,"LOC101927397"
"chr5",124504003,124504539,537,"*","Shared","Intron (ENST00000685834.2/ENST00000685834.2, intron 1 of 1)",5,124131437,124438625,307189,2,"101927397","ENST00000653233.1",-65378,"LOC101927397"
"chr5",124633987,124635093,1107,"*","Shared","Distal Intergenic",5,124636913,124644337,7425,2,"57507","ENST00000513985.5",9244,"ZNF608"
"chr5",124653083,124653438,356,"*","Shared","Intron (ENST00000513986.2/57507, intron 3 of 9)",5,124636913,124644337,7425,2,"57507","ENST00000513985.5",-8746,"ZNF608"
"chr5",124655663,124656336,674,"*","Shared","Intron (ENST00000513986.2/57507, intron 3 of 9)",5,124636913,124644337,7425,2,"57507","ENST00000513985.5",-11326,"ZNF608"
"chr5",124659797,124661796,2000,"*","Shared","Intron (ENST00000513986.2/57507, intron 3 of 9)",5,124636913,124644337,7425,2,"57507","ENST00000513985.5",-15460,"ZNF608"
"chr5",124662380,124663393,1014,"*","Shared","Intron (ENST00000513986.2/57507, intron 3 of 9)",5,124636913,124644337,7425,2,"57507","ENST00000513985.5",-18043,"ZNF608"
"chr5",124697778,124698663,886,"*","Shared","Intron (ENST00000513986.2/57507, intron 3 of 9)",5,124666271,124701269,34999,2,"57507","ENST00000511308.1",2606,"ZNF608"
"chr5",124740937,124742516,1580,"*","Shared","Promoter (1-2kb)",5,124643511,124744367,100857,2,"57507","ENST00000503896.6",1851,"ZNF608"
"chr5",124743011,124743836,826,"*","Shared","Promoter (<=1kb)",5,124643511,124744367,100857,2,"57507","ENST00000503896.6",531,"ZNF608"
"chr5",124996066,124996998,933,"*","Shared","Promoter (<=1kb)",5,124996858,125065292,68435,1,"101927421","ENST00000642715.1",0,"LOC101927421"
"chr5",125093685,125094230,546,"*","Shared","Intron (ENST00000647105.1/101927421, intron 2 of 6)",5,125036808,125065291,28484,1,"101927421","ENST00000655934.1",56877,"LOC101927421"
"chr5",125140941,125141410,470,"*","Shared","Intron (ENST00000647105.1/101927421, intron 2 of 6)",5,125036808,125065291,28484,1,"101927421","ENST00000655934.1",104133,"LOC101927421"
"chr5",125311628,125312099,472,"*","Shared","Intron (ENST00000647105.1/101927421, intron 2 of 6)",5,125325350,125367734,42385,1,"101927421","ENST00000625219.1",-13251,"LOC101927421"
"chr5",125410583,125412003,1421,"*","Shared","Intron (ENST00000647105.1/101927421, intron 3 of 6)",5,125493261,125602227,108967,1,"101927460","ENST00000564199.1",-81258,"LINC02240"
"chr5",125484207,125485775,1569,"*","Shared","Intron (ENST00000647105.1/101927421, intron 4 of 6)",5,125493261,125602227,108967,1,"101927460","ENST00000564199.1",-7486,"LINC02240"
"chr5",125696892,125697185,294,"*","Shared","Intron (ENST00000651847.1/124901056, intron 10 of 15)",5,125493261,125602229,108969,1,"101927460","ENST00000651821.1",203631,"LINC02240"
"chr5",125717059,125717590,532,"*","Shared","Intron (ENST00000651847.1/124901056, intron 10 of 15)",5,125493261,125602229,108969,1,"101927460","ENST00000651821.1",223798,"LINC02240"
"chr5",126014740,126016473,1734,"*","Shared","Intron (ENST00000651847.1/124901056, intron 3 of 15)",5,126179565,126193858,14294,1,"102546228","ENST00000667560.1",-163092,"LINC02039"
"chr5",126354085,126355005,921,"*","Shared","Intron (ENST00000651847.1/124901056, intron 1 of 15)",5,126360132,126493608,133477,1,"65983","ENST00000513040.5",-5127,"GRAMD2B"
"chr5",126965064,126965455,392,"*","Shared","Intron (ENST00000308660.6/115123, intron 1 of 4)",5,126914661,126918228,3568,2,"115123","ENST00000515241.1",-46836,"MARCHF3"
"chr5",127371139,127371715,577,"*","Shared","Intron (ENST00000503335.7/84466, intron 5 of 24)",5,127409592,127417669,8078,1,"84466","ENST00000515002.1",-37877,"MEGF10"
"chr5",127922630,127923422,793,"*","Shared","Intron (ENST00000706942.1/728586, intron 6 of 6)",5,127935243,127941507,6265,1,"728586","ENST00000513708.1",-11821,"CCDC192"
"chr5",127934788,127935209,422,"*","Shared","Promoter (<=1kb)",5,127935243,127941507,6265,1,"728586","ENST00000513708.1",-34,"CCDC192"
"chr5",127941649,127942380,732,"*","Shared","Intron (ENST00000499346.7/644873, intron 3 of 3)",5,127935243,127941507,6265,1,"728586","ENST00000513708.1",6406,"CCDC192"
"chr5",128736490,128736945,456,"*","Shared","Intron (ENST00000508645.5/28965, intron 1 of 6)",5,128663978,128742829,78852,1,"105379168","ENST00000514867.1",72512,"LOC105379168"
"chr5",130992023,130992658,636,"*","Shared","Distal Intergenic",5,130655383,130944178,288796,2,"107986449","ENST00000661392.1",-47845,"LOC107986449"
"chr5",131459070,131459598,529,"*","Shared","Intron (ENST00000671916.1/51735, intron 9 of 17)",5,131425887,131447401,21515,2,"51735","ENST00000512611.5",-11669,"RAPGEF6"
"chr5",132389742,132390073,332,"*","Shared","Promoter (<=1kb)",5,132388960,132395613,6654,1,"6584","ENST00000475308.1",782,"SLC22A5"
"chr5",134053457,134054360,904,"*","Shared","Distal Intergenic",5,134081914,134082040,127,2,"124901069","ENST00000603910.1",27680,"LOC124901069"
"chr5",134785068,134785477,410,"*","Shared","3' UTR",5,134782070,134794968,12899,1,"9879","ENST00000509178.5",2998,"DDX46"
"chr5",135195066,135195826,761,"*","Shared","Intron (ENST00000624272.3/100996485, intron 3 of 5)",5,135247046,135247815,770,2,"340073","ENST00000555344.1",51989,"LINC02900"
"chr5",136016974,136017474,501,"*","Shared","Distal Intergenic",5,136028988,136046440,17453,1,"7045","ENST00000504185.5",-11514,"TGFBI"
"chr5",136037065,136037695,631,"*","Shared","Intron (ENST00000504185.5/7045, intron 2 of 4)",5,136029139,136063665,34527,1,"7045","ENST00000507018.5",7926,"TGFBI"
"chr5",137205849,137206552,704,"*","Shared","Intron (ENST00000394945.6/6695, intron 3 of 10)",5,137112435,137313538,201104,2,"6695","ENST00000510405.5",106986,"SPOCK1"
"chr5",137218212,137219423,1212,"*","Shared","Intron (ENST00000394945.6/6695, intron 3 of 10)",5,137112435,137313538,201104,2,"6695","ENST00000510405.5",94115,"SPOCK1"
"chr5",137320060,137320628,569,"*","Shared","Intron (ENST00000394945.6/6695, intron 2 of 10)",5,136992515,137313577,321063,2,"6695","ENST00000635347.1",-6483,"SPOCK1"
"chr5",137346056,137346887,832,"*","Shared","Intron (ENST00000394945.6/6695, intron 2 of 10)",5,137267015,137365461,98447,2,"6695","ENST00000509293.1",18574,"SPOCK1"
"chr5",138178636,138179121,486,"*","Shared","Promoter (<=1kb)",5,138178719,138182425,3707,1,"10112","ENST00000513276.5",0,"KIF20A"
"chr5",138523352,138523897,546,"*","Shared","Intron (ENST00000499810.6/2107, intron 2 of 10)",5,138511104,138517662,6559,2,"2107","ENST00000506345.5",-5690,"ETF1"
"chr5",138929482,138930001,520,"*","Shared","Promoter (<=1kb)",5,138930638,138934162,3525,1,"1495","ENST00000520520.1",-637,"CTNNA1"
"chr5",139271220,139271736,517,"*","Shared","Intron (ENST00000509400.5/124901081, intron 3 of 4)",5,139273752,139329404,55653,1,"9782","ENST00000509990.5",-2016,"MATR3"
"chr5",139971206,139971596,391,"*","Shared","Intron (ENST00000541337.5/9542, intron 1 of 7)",5,139847917,139904478,56562,2,"9542","ENST00000340391.8",-66728,"NRG2"
"chr5",141521225,141521751,527,"*","Shared","Intron (ENST00000476339.1/1729, intron 1 of 1)",5,141515055,141524510,9456,2,"1729","ENST00000448451.6",2759,"DIAPH1"
"chr5",142215867,142216447,581,"*","Shared","Distal Intergenic",5,142142978,142154195,11218,1,"80762","ENST00000503388.1",72889,"NDFIP1"
"chr5",142644901,142645346,446,"*","Shared","Promoter (<=1kb)",5,142592179,142644301,52123,2,"2246","ENST00000610990.4",-600,"FGF1"
"chr5",142982231,142982745,515,"*","Shared","Intron (ENST00000645722.2/23092, intron 11 of 22)",5,142969331,143054526,85196,1,"23092","ENST00000645625.1",12900,"ARHGAP26"
"chr5",143033932,143034248,317,"*","Shared","Intron (ENST00000645722.2/23092, intron 12 of 22)",5,143037196,143224150,186955,1,"23092","ENST00000443674.5",-2948,"ARHGAP26"
"chr5",143376868,143377442,575,"*","Shared","Intron (ENST00000343796.6/2908, intron 2 of 8)",5,143300561,143390001,89441,2,"2908","ENST00000504336.1",12559,"NR3C1"
"chr5",143507205,143507720,516,"*","Shared","Intron (ENST00000340585.6/ENST00000340585.6, intron 1 of 1)",5,143531331,143559507,28177,1,"105378208","ENST00000661034.1",-23611,"LOC105378208"
"chr5",143707854,143708133,280,"*","Shared","Intron (ENST00000503323.1/105378210, intron 4 of 4)",5,143679860,143679971,112,1,"100846991","ENST00000583721.1",27994,"MIR5197"
"chr5",143887974,143888475,502,"*","Shared","Distal Intergenic",5,143812161,143820716,8556,1,"57824","ENST00000289448.4",75813,"HMHB1"
"chr5",145946115,145946859,745,"*","Shared","Intron (ENST00000359120.9/153769, intron 2 of 9)",5,145937877,146081791,143915,1,"153769","ENST00000511217.1",8238,"SH3RF2"
"chr5",146744250,146744696,447,"*","Shared","Intron (ENST00000394411.9/5521, intron 2 of 9)",5,146589947,146878581,288635,2,"5521","ENST00000512639.5",133885,"PPP2R2B"
"chr5",146799514,146799881,368,"*","Shared","Intron (ENST00000394411.9/5521, intron 2 of 9)",5,146589947,146878581,288635,2,"5521","ENST00000512639.5",78700,"PPP2R2B"
"chr5",147168666,147169580,915,"*","Shared","Distal Intergenic",5,147180204,147234859,54656,2,"105378217","ENST00000504297.1",65279,"STK32A-AS1"
"chr5",147763989,147764618,630,"*","Shared","Intron (ENST00000616793.5/9832, intron 1 of 21)",5,147588427,147782542,194116,2,"9832","ENST00000507386.5",17924,"JAKMIP2"
"chr5",147901042,147902137,1096,"*","Shared","3' UTR",5,147880726,147906490,25765,2,"389336","ENST00000510432.1",4353,"C5orf46"
"chr5",148910792,148911031,240,"*","Shared","Distal Intergenic",5,148826611,148828623,2013,1,"154","ENST00000305988.6",84181,"ADRB2"
"chr5",148912851,148913749,899,"*","Shared","Distal Intergenic",5,148826611,148828623,2013,1,"154","ENST00000305988.6",86240,"ADRB2"
"chr5",149062515,149063501,987,"*","Shared","Promoter (<=1kb)",5,149063239,149107252,44014,1,"255187","ENST00000685416.2",0,"SH3TC2-DT"
"chr5",149135472,149136460,989,"*","Shared","Distal Intergenic",5,149141483,149260542,119060,1,"22885","ENST00000326685.11",-5023,"ABLIM3"
"chr5",149143621,149144028,408,"*","Shared","Promoter (1-2kb)",5,149142047,149258413,116367,1,"22885","ENST00000508983.5",1574,"ABLIM3"
"chr5",149174144,149174505,362,"*","Shared","Intron (ENST00000326685.11/22885, intron 2 of 20)",5,149183549,149200620,17072,1,"22885","ENST00000515796.1",-9044,"ABLIM3"
"chr5",151072673,151072956,284,"*","Shared","Intron (ENST00000520931.5/10318, intron 1 of 16)",5,151030689,151065095,34407,2,"10318","ENST00000523200.5",-7578,"TNIP1"
"chr5",153523225,153524295,1071,"*","Shared","Intron (ENST00000481559.6/2890, intron 2 of 10)",5,153493990,153525522,31533,1,"2890","ENST00000492291.1",29235,"GRIA1"
"chr5",153551642,153552110,469,"*","Shared","Intron (ENST00000481559.6/2890, intron 2 of 10)",5,153573228,153655865,82638,1,"2890","ENST00000520966.1",-21118,"GRIA1"
"chr5",153628941,153629323,383,"*","Shared","Intron (ENST00000481559.6/2890, intron 2 of 10)",5,153573228,153655865,82638,1,"2890","ENST00000520966.1",55713,"GRIA1"
"chr5",153672458,153673007,550,"*","Shared","Intron (ENST00000481559.6/2890, intron 5 of 10)",5,153573228,153655865,82638,1,"2890","ENST00000520966.1",99230,"GRIA1"
"chr5",153959403,153960096,694,"*","Shared","Distal Intergenic",5,153992714,153995307,2594,2,"10827","ENST00000518946.1",35211,"FAM114A2"
"chr5",154198016,154199305,1290,"*","Shared","Intron (ENST00000519325.1/107986465, intron 3 of 4)",5,154190997,154376420,185424,1,"55568","ENST00000521781.5",7019,"GALNT10"
"chr5",154221463,154221835,373,"*","Shared","Intron (ENST00000425427.6/55568, intron 1 of 6)",5,154190997,154376420,185424,1,"55568","ENST00000521781.5",30466,"GALNT10"
"chr5",154278330,154279019,690,"*","Shared","Intron (ENST00000425427.6/55568, intron 1 of 6)",5,154287470,154376367,88898,1,"55568","ENST00000519571.1",-8451,"GALNT10"
"chr5",154714382,154714773,392,"*","Shared","Promoter (1-2kb)",5,154712843,154817605,104763,1,"23367","ENST00000336314.9",1539,"LARP1"
"chr5",155529293,155529680,388,"*","Shared","Distal Intergenic",5,155870344,156758055,887712,1,"6444","ENST00000517913.5",-340664,"SGCD"
"chr5",157385012,157385505,494,"*","Shared","Promoter (<=1kb)",5,157384306,157390638,6333,1,"26999","ENST00000522775.1",706,"CYFIP2"
"chr5",157607305,157607975,671,"*","Shared","Distal Intergenic",5,157477304,157575775,98472,2,"8728","ENST00000257527.9",-31530,"ADAM19"
"chr5",157714217,157715680,1464,"*","Shared","Distal Intergenic",5,157731420,157739578,8159,1,"54974","ENST00000521655.1",-15740,"THG1L"
"chr5",158384777,158385495,719,"*","Shared","Intron (ENST00000619068.1/101927697, intron 1 of 6)",5,158320683,158409773,89091,2,"101927697","ENST00000619068.1",24278,"LINC02227"
"chr5",158411011,158411360,350,"*","Shared","Promoter (1-2kb)",5,158320683,158409773,89091,2,"101927697","ENST00000619068.1",-1238,"LINC02227"
"chr5",158967650,158968252,603,"*","Shared","Intron (ENST00000519890.5/1879, intron 2 of 11)",5,158731044,159019129,288086,2,"1879","ENST00000523464.1",50877,"EBF1"
"chr5",158976088,158976437,350,"*","Shared","Intron (ENST00000519890.5/1879, intron 2 of 11)",5,158731044,159019129,288086,2,"1879","ENST00000523464.1",42692,"EBF1"
"chr5",158980058,158980436,379,"*","Shared","Intron (ENST00000519890.5/1879, intron 2 of 11)",5,158731044,159019129,288086,2,"1879","ENST00000523464.1",38693,"EBF1"
"chr5",159184856,159185441,586,"*","Shared","Intron (ENST00000274542.6/153830, intron 3 of 10)",5,159161484,159174041,12558,2,"153830","ENST00000521266.1",-10815,"RNF145"
"chr5",159905277,159906013,737,"*","Shared","Intron (ENST00000641205.1/147, intron 1 of 2)",5,159916482,159973012,56531,1,"147","ENST00000306675.5",-10469,"ADRA1B"
"chr5",165060159,165060802,644,"*","Shared","Intron (ENST00000670703.1/105377703, intron 7 of 7)",5,164973488,165130233,156746,1,"105377703","ENST00000519267.1",86671,"LINC03000"
"chr5",166307444,166307860,417,"*","Shared","Distal Intergenic",5,166905222,166926370,21149,2,"102557615","ENST00000523742.1",618510,"LINC01947"
"chr5",167294731,167295763,1033,"*","Shared","Intron (ENST00000518659.6/57451, intron 3 of 30)",5,167164934,167168401,3468,2,"101927908","ENST00000518330.1",-126330,"LOC101927908"
"chr5",167633895,167634745,851,"*","Shared","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167653228,167660481,7254,2,"124901127","ENST00000522956.1",25736,"LOC124901127"
"chr5",167699266,167699847,582,"*","Shared","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167721363,167729124,7762,1,"57451","ENST00000517346.1",-21516,"TENM2"
"chr5",167729947,167730598,652,"*","Shared","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167721363,167729124,7762,1,"57451","ENST00000517346.1",8584,"TENM2"
"chr5",167792550,167793089,540,"*","Shared","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167819113,168263778,444666,1,"57451","ENST00000695961.1",-26024,"TENM2"
"chr5",167814838,167815219,382,"*","Shared","Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167819113,168263778,444666,1,"57451","ENST00000695961.1",-3894,"TENM2"
"chr5",169029155,169030243,1089,"*","Shared","Promoter (<=1kb)",5,169030438,169037998,7561,1,"728095","ENST00000508470.1",-195,"SLIT3-AS1"
"chr5",169164452,169164938,487,"*","Shared","Intron (ENST00000519560.6/6586, intron 4 of 35)",5,169263601,169263694,94,2,"693170","ENST00000384887.1",98756,"MIR585"
"chr5",169696034,169696521,488,"*","Shared","Promoter (<=1kb)",5,169695849,169702623,6775,1,"1794","ENST00000519223.1",185,"DOCK2"
"chr5",169762413,169763525,1113,"*","Shared","Promoter (1-2kb)",5,169761307,169840838,79532,1,"1794","ENST00000648250.1",1106,"DOCK2"
"chr5",169977003,169977557,555,"*","Shared","Intron (ENST00000520908.7/1794, intron 27 of 51)",5,169884375,169980448,96074,2,"100131897","ENST00000523970.1",2891,"INSYN2B"
"chr5",170147668,170148297,630,"*","Shared","Distal Intergenic",5,170105913,170109723,3811,1,"2299","ENST00000449804.4",41755,"FOXI1"
"chr5",170221419,170221822,404,"*","Shared","Distal Intergenic",5,170229104,170246231,17128,1,"133874","ENST00000706941.1",-7282,"C5orf58"
"chr5",172869067,172869515,449,"*","Shared","Intron (ENST00000393784.8/57222, intron 1 of 9)",5,172878275,172952792,74518,1,"57222","ENST00000686449.1",-8760,"ERGIC1"
"chr5",173472344,173473084,741,"*","Shared","Intron (ENST00000518605.1/105377732, intron 1 of 2)",5,173469682,173484584,14903,1,"105377732","ENST00000518605.1",2662,"LOC105377732"
